timestamp,temperature_salon,humidity_salon,air_salon,temperature_chambre,humidity_chambre,air_chambre,temperature_bureau,humidity_bureau,air_bureau,temperature_exterieur,humidity_exterieur,air_exterieur
2023-08-20 06:15:00,27.190625,66.3125,1999.0,29.425,57.95625,0.0,28.21875,61.51875,0.0,21.475625,85.8125,0.0
2023-08-20 06:30:00,27.153125,66.475,2000.0,29.40625,58.04375,0.0,28.19375,61.6125,0.0,21.365,86.125,0.0
2023-08-20 06:45:00,27.109375,66.63125,2000.0,29.38125,58.14375,0.0,28.168750000000003,61.7125,0.0,21.250625,86.4375,0.0
2023-08-20 07:00:00,27.071875,66.74375,2016.0,29.3625,58.20625,0.0,28.14375,61.775,0.0,21.15125,86.75,0.0
2023-08-20 07:15:00,27.040625,66.8125,1984.0,29.35,58.25,0.0,28.125,61.825,0.0,21.08875,87.125,0.0
2023-08-20 07:30:00,27.00625,66.8875,2015.0,29.33125,58.28125,0.0,28.1,61.88125,0.0,21.033125,87.5,0.0
2023-08-20 07:45:00,26.975,66.94375,1966.0,29.3125,58.2875,0.0,28.08125,61.9125,0.0,21.02375,87.5,0.0
2023-08-20 08:00:00,26.9625,66.91875,1965.0,29.3,58.2625,0.0,28.075000000000003,61.8875,0.0,21.041875,87.5,0.0
2023-08-20 08:15:00,26.95,66.90625,1999.0,29.2875,58.25625,0.0,28.0625,61.88125,0.0,21.099375,87.8125,0.0
2023-08-20 08:30:00,26.9625,66.8625,1946.0,29.28125,58.24375,0.0,28.05625,61.86875,0.0,21.174375,88.125,0.0
2023-08-20 08:45:00,26.98125,66.775,1954.0,29.26875,58.2375,0.0,28.05,61.8625,0.0,21.356875,87.5,0.0
2023-08-20 09:00:00,27.01875,66.675,1958.0,29.26875,58.2125,0.0,28.05625,61.79375,0.0,21.563125,86.875,0.0
2023-08-20 09:15:00,27.05625,66.5625,2018.0,29.275,58.19375,0.0,28.06875,61.75625,0.0,21.81,85.9375,0.0
2023-08-20 09:30:00,27.10625,66.425,1960.0,29.29375,58.14375,0.0,28.0875,61.70625,0.0,22.088125,85.0,0.0
2023-08-20 09:45:00,27.15625,66.25625,2026.0,29.325,58.09375,0.0,28.10625,61.6375,0.0,22.415,83.5625,0.0
2023-08-20 10:00:00,27.2125,66.03125,1980.0,29.36875,58.075,0.0,28.125,61.55625,0.0,22.753125,82.125,0.0
2023-08-20 10:15:00,27.28125,65.77499999999999,2000.0,29.40625,58.09375,0.0,28.15,61.48125,0.0,23.104375,80.6875,0.0
2023-08-20 10:30:00,27.35,65.53750000000001,2005.0,29.44375,58.11875,0.0,28.18125,61.43125,0.0,23.475,79.25,0.0
2023-08-20 10:45:00,27.4375,65.3125,2021.0,29.4875,58.00625,0.0,28.21875,61.38125,0.0,23.89,77.8125,0.0
2023-08-20 11:00:00,27.51875,65.0875,2030.0,29.53125,57.89375,0.0,28.25625,61.325,0.0,24.308125,76.375,0.0
2023-08-20 11:15:00,27.6125,64.81875000000001,2059.0,29.575,57.8125,0.0,28.29375,61.25625,0.0,24.744375,74.3125,0.0
2023-08-20 11:30:00,27.70625,64.58749999999999,2042.0,29.63125,57.8875,0.0,28.34375,61.20625,0.0,25.179375,72.25,0.0
2023-08-20 11:45:00,27.8,64.35625,2069.0,29.6875,57.868750000000006,0.0,28.3875,61.15625,0.0,25.643125,70.875,0.0
2023-08-20 12:00:00,27.887500000000003,64.13125000000001,2089.0,29.7375,57.8375,0.0,28.43125,61.1,0.0,26.08625,69.5,0.0
2023-08-20 12:15:00,27.981250000000003,63.88125,2105.0,29.79375,57.78125,0.0,28.48125,61.0125,0.0,26.541875,67.625,0.0
2023-08-20 12:30:00,28.0625,63.63125,2093.0,29.85,57.70625,0.0,28.525,60.925,0.0,26.985,65.75,0.0
2023-08-20 12:45:00,28.1375,63.400000000000006,2086.0,29.9125,57.64375,0.0,28.575,60.825,0.0,27.36375,64.5,0.0
2023-08-20 13:00:00,28.20625,63.1625,2110.0,29.96875,57.56875,0.0,28.61875,60.76875,0.0,27.727500000000003,63.25,0.0
2023-08-20 13:15:00,28.275,62.95625,2096.0,30.025,57.48125,0.0,28.6625,60.7,0.0,28.1025,62.125,0.0
2023-08-20 13:30:00,28.3375,62.775,2087.0,30.075,57.425,0.0,28.700000000000003,60.65,0.0,28.455625,61.0,0.0
2023-08-20 13:45:00,28.40625,62.625,2082.0,30.11875,57.3625,0.0,28.7375,60.6125,0.0,28.774375,60.375,0.0
2023-08-20 14:00:00,28.46875,62.50625,2123.0,30.15,57.28125,0.0,28.78125,60.5875,0.0,29.08375,59.75,0.0
2023-08-20 14:15:00,28.53125,62.375,2094.0,30.19375,57.06875,0.0,28.81875,60.54375,0.0,29.4325,58.875,0.0
2023-08-20 14:30:00,28.5875,62.181250000000006,2059.0,30.24375,56.6625,0.0,28.8625,60.4,0.0,29.761875,58.0,0.0
2023-08-20 14:45:00,28.6375,61.95625,2074.0,30.3,56.3875,0.0,28.89375,60.24375,0.0,30.045,56.9375,0.0
2023-08-20 15:00:00,28.6875,61.7375,2090.0,30.356250000000003,56.10625,0.0,28.93125,60.0875,0.0,30.325625,55.875,0.0
2023-08-20 15:15:00,28.7375,61.5375,2095.0,30.40625,55.71875,0.0,28.975,59.90624999999999,0.0,30.6325,54.9375,0.0
2023-08-20 15:30:00,28.7875,61.23125,2101.0,30.45,55.14375,0.0,29.00625,59.650000000000006,0.0,30.92375,54.0,0.0
2023-08-20 15:45:00,28.83125,60.9125,2079.0,30.5,54.75,0.0,29.0375,59.39375,0.0,31.156875,53.0625,0.0
2023-08-20 16:00:00,28.8875,60.6375,2098.0,30.5625,54.3875,0.0,29.06875,59.19375,0.0,31.355625,52.4375,0.0
2023-08-20 16:15:00,28.93125,60.400000000000006,2074.0,30.61875,54.00625,0.0,29.10625,59.0,0.0,31.54375,51.6875,0.0
2023-08-20 16:30:00,28.975,60.14375,2096.0,30.675,53.575,0.0,29.14375,58.7875,0.0,31.71625,50.9375,0.0
2023-08-21 02:15:00,28.9125,60.05,2043.0,32.2,54.00625,0.0,29.70625,57.21875,0.0,24.213125,74.25,0.0
2023-08-21 02:30:00,28.825000000000003,60.2375,1985.0,32.16875,53.90625,0.0,29.668750000000003,57.3125,0.0,24.06625,74.5625,0.0
2023-08-21 02:45:00,28.75625,60.3625,2041.0,32.10625,53.81875,0.0,29.6375,57.325,0.0,23.9325,74.875,0.0
2023-08-21 03:00:00,28.675,60.4375,2045.0,32.05,53.6875,0.0,29.59375,57.28125,0.0,23.796875,75.1875,0.0
2023-08-21 03:15:00,28.59375,60.51875,2021.0,32.03125,53.5625,0.0,29.55,57.25,0.0,23.616875,75.5,0.0
2023-08-21 03:30:00,28.525,60.58125,2060.0,32.0125,53.41875,0.0,29.5125,57.2375,0.0,23.438125000000003,75.8125,0.0
2023-08-21 03:45:00,28.45625,60.5625,2032.0,31.99375,53.19375,0.0,29.4625,57.20625,0.0,23.276875,76.4375,0.0
2023-08-21 04:00:00,28.38125,60.6125,1997.0,31.9625,53.04375,0.0,29.425,57.15,0.0,23.07,77.375,0.0
2023-08-21 04:15:00,28.3125,60.64375,1998.0,31.9375,52.90625,0.0,29.387500000000003,57.09375,0.0,22.8625,78.3125,0.0
2023-08-21 04:30:00,28.24375,60.681250000000006,2027.0,31.9,52.75,0.0,29.35,57.03125,0.0,22.665,79.25,0.0
2023-08-21 04:45:00,28.16875,60.71875,1987.0,31.86875,52.51875,0.0,29.30625,56.9625,0.0,22.485000000000003,80.1875,0.0
2023-08-21 05:00:00,28.0875,60.8,2001.0,31.83125,52.29375,0.0,29.2625,56.90625,0.0,22.30375,80.8125,0.0
2023-08-21 05:15:00,28.0125,60.86875,2007.0,31.8,52.19375,0.0,29.21875,56.86875,0.0,22.154375,81.125,0.0
2023-08-21 05:30:00,27.93125,60.9875,1969.0,31.76875,52.1125,0.0,29.16875,56.85625,0.0,22.0,81.4375,0.0
2023-08-21 05:45:00,27.84375,61.125,1991.0,31.731250000000003,52.1,0.0,29.11875,56.8625,0.0,21.815625,82.0625,0.0
2023-08-21 06:00:00,27.7625,61.29375,1982.0,31.6875,52.1,0.0,29.075,56.8875,0.0,21.634375,83.0,0.0
2023-08-21 06:15:00,27.68125,61.48125,1982.0,31.64375,52.08125,0.0,29.025,56.94375,0.0,21.488125,83.625,0.0
2023-08-21 06:30:00,27.60625,61.68125,1964.0,31.6,52.10625,0.0,28.975,57.01875,0.0,21.3425,84.25,0.0
2023-08-21 06:45:00,27.5375,61.84375,1998.0,31.54375,52.0,0.0,28.93125,57.08125,0.0,21.224375,84.5625,0.0
2023-08-21 07:00:00,27.48125,62.0125,1997.0,31.475,51.975,0.0,28.89375,57.15,0.0,21.120625,84.875,0.0
2023-08-21 07:15:00,27.45,62.10625,2027.0,31.3875,51.89375,0.0,28.86875,57.18125,0.0,21.05375,85.5,0.0
2023-08-21 07:30:00,27.4125,62.2375,1947.0,31.293750000000003,51.85,0.0,28.84375,57.212500000000006,0.0,20.990625,86.125,0.0
2023-08-21 07:45:00,27.36875,62.36875,1967.0,31.2,51.84375,0.0,28.825,57.275,0.0,20.979375,86.4375,0.0
2023-08-21 08:00:00,27.3375,62.4875,1985.0,31.1125,51.81875,0.0,28.793750000000003,57.35,0.0,21.01375,86.4375,0.0
2023-08-21 08:15:00,27.35,62.50625,1969.0,31.03125,51.8125,0.0,28.793750000000003,57.38125,0.0,21.143125,85.8125,0.0
2023-08-21 08:30:00,27.375,62.4875,1975.0,30.95625,51.8,0.0,28.793750000000003,57.425,0.0,21.275,85.1875,0.0
2023-08-21 08:45:00,27.425,62.41875,1982.0,30.88125,51.8125,0.0,28.8,57.46875,0.0,21.449375,84.0,0.0
2023-08-21 09:00:00,27.5,62.2875,1985.0,30.8125,51.83125,0.0,28.8125,57.50625,0.0,21.64375,83.125,0.0
2023-08-21 09:15:00,27.5875,62.11875,2046.0,30.75,51.81875,0.0,28.83125,57.525,0.0,21.885,82.25,0.0
2023-08-21 09:30:00,27.69375,61.90625,1994.0,30.68125,51.8,0.0,28.86875,57.525,0.0,22.1475,81.375,0.0
2023-08-21 09:45:00,27.8125,61.675,2029.0,30.625,51.78125,0.0,28.90625,57.51875,0.0,22.509375,79.9375,0.0
2023-08-21 10:00:00,27.9375,61.431250000000006,2055.0,30.58125,51.7625,0.0,28.94375,57.50625,0.0,22.885,78.5,0.0
2023-08-21 10:15:00,28.08125,61.14375,2033.0,30.53125,51.78125,0.0,28.99375,57.48125,0.0,23.27625,77.0625,0.0
2023-08-21 10:30:00,28.225,60.84375,2041.0,30.49375,51.75625,0.0,29.05,57.44375,0.0,23.68875,75.625,0.0
